entrez	target gene	target probe	source probe	Score
101929336		214700_x_at	206999_at	0.319849
55183	RIF1	214700_x_at	206999_at	0.319849
4205	MEF2A	214684_at	206999_at	0.319830
101928789		207777_s_at	206999_at	0.319807
11262	SP140	207777_s_at	206999_at	0.319807
51227	PIGP	221689_s_at	206999_at	0.319798
58516	FAM60A	220147_s_at	206999_at	0.319723
57542	KLHL42	225732_at	206999_at	0.319681
51132	RLIM	222815_at	206999_at	0.319605
7260	TSSC1	217968_at	206999_at	0.319583
9570	GOSR2	213180_s_at	206999_at	0.319534
6884	TAF13	205966_at	206999_at	0.319529
5824	PEX19	201707_at	206999_at	0.319523
10616	RBCK1	221827_at	206999_at	0.319440
5286	PIK3C2A	226094_at	206999_at	0.319412
65123	INTS3	202809_s_at	206999_at	0.319406
57609	DIP2B	224872_at	206999_at	0.319330
11273	ATXN2L	207798_s_at	206999_at	0.319316
7106	TSPAN4	209264_s_at	206999_at	0.319285
26273	FBXO3	229955_at	206999_at	0.319190
100422952	MIR4271	202681_at	206999_at	0.319138
375341	C3orf62	202681_at	206999_at	0.319138
7375	USP4	202681_at	206999_at	0.319138
27090	ST6GALNAC4	223285_s_at	206999_at	0.319111
51091	SEPSECS	227982_at	206999_at	0.319051
139322	APOOL	213289_at	206999_at	0.318952
7556	ZNF10	216350_s_at	206999_at	0.318881
641977	SEPT7P2	1569973_at	206999_at	0.318847
2081	ERN1	235745_at	206999_at	0.318814
9435	CHST2	243478_at	206999_at	0.318753
64062	RBM26	229433_at	206999_at	0.318618
6059	ABCE1	201872_s_at	206999_at	0.318259
84340	GFM2	225392_at	206999_at	0.318195
64860	ARMCX5	219335_at	206999_at	0.318195
3640	INSL3	214572_s_at	206999_at	0.318177
28985	MCTS1	218163_at	206999_at	0.318027
57212	TP73-AS1	213340_s_at	206999_at	0.317940
29925	GMPPB	219920_s_at	206999_at	0.317923
386724	AMIGO3	219920_s_at	206999_at	0.317923
26519	TIMM10	218408_at	206999_at	0.317803
79647	AKIRIN1	217893_s_at	206999_at	0.317679
259230	SGMS1	212989_at	206999_at	0.317417
55252	ASXL2	218659_at	206999_at	0.317301
11332	ACOT7	208002_s_at	206999_at	0.317251
64766	S100PBP	218370_s_at	206999_at	0.317132
7187	TRAF3	221571_at	206999_at	0.317026
55014	STX17	228091_at	206999_at	0.316985
4831	NME2	201268_at	206999_at	0.316957
654364	NME1-NME2	201268_at	206999_at	0.316957
23014	FBXO21	212229_s_at	206999_at	0.316736
114926	SMIM19	225534_at	206999_at	0.316634
100526832	PHOSPHO2-KLHL23	213610_s_at	206999_at	0.316526
151230	KLHL23	213610_s_at	206999_at	0.316526
84881	RPUSD4	225398_at	206999_at	0.316457
9147	NEMF	1558675_s_at	206999_at	0.316454
1994	ELAVL1	201727_s_at	206999_at	0.316401
23429	RYBP	201845_s_at	206999_at	0.316359
54928	IMPAD1	222654_at	206999_at	0.316334
81890	QTRT1	221270_s_at	206999_at	0.316289
27332	ZNF638	211257_x_at	206999_at	0.316262
5208	PFKFB2	226733_at	206999_at	0.316152
57600	FNIP2	226460_at	206999_at	0.316134
285346	ZNF852	1564662_at	206999_at	0.316117
83636	C19orf12	227704_at	206999_at	0.316099
84295	PHF6	225501_at	206999_at	0.316084
6850	SYK	226068_at	206999_at	0.316053
80318	GKAP1	234192_s_at	206999_at	0.315921
196074	METTL15	242247_at	206999_at	0.315905
5356	PLRG1	227246_at	206999_at	0.315797
10130	PDIA6	216640_s_at	206999_at	0.315778
5534	PPP3R1	204507_s_at	206999_at	0.315675
55858	TMEM165	218095_s_at	206999_at	0.315626
60558	GUF1	222770_s_at	206999_at	0.315531
79646	PANK3	221751_at	206999_at	0.315474
22932	POMZP3	210910_s_at	206999_at	0.315444
135112	NCOA7	225344_at	206999_at	0.315426
54977	SLC25A38	217961_at	206999_at	0.315352
51602	NOP58	223096_at	206999_at	0.315226
58533	SNX6	222410_s_at	206999_at	0.315221
2310	FOXO3B	204132_s_at	206999_at	0.315219
442240	ZNF259P1	217185_s_at	206999_at	0.315209
8882	ZPR1	217185_s_at	206999_at	0.315209
10964	IFI44L	204439_at	206999_at	0.315187
80821	DDHD1	225970_at	206999_at	0.315169
4292	MLH1	202520_s_at	206999_at	0.315166
2237	FEN1	204768_s_at	206999_at	0.315115
51104	ABHD17B	220285_at	206999_at	0.315101
84250	ANKRD32	223542_at	206999_at	0.314983
8997	KALRN	227750_at	206999_at	0.314911
8560	DEGS1	207431_s_at	206999_at	0.314890
25852	ARMC8	219094_at	206999_at	0.314821
4140	MARK3	202569_s_at	206999_at	0.314804
5158	PDE6B	210304_at	206999_at	0.314734
55667	DENND4C	226867_at	206999_at	0.314731
10561	IFI44	214453_s_at	206999_at	0.314612
7251	TSG101	201758_at	206999_at	0.314596
6431	SRSF6	208804_s_at	206999_at	0.314540
22823	MTF2	209705_at	206999_at	0.314476
1649	DDIT3	209383_at	206999_at	0.314471
5631	PRPS1	209440_at	206999_at	0.314456
51575	ESF1	222765_x_at	206999_at	0.314332
8874	ARHGEF7	229642_at	206999_at	0.314199
64792	IFT22	222742_s_at	206999_at	0.313946
801	CALM1	241619_at	206999_at	0.313932
805	CALM2	241619_at	206999_at	0.313932
808	CALM3	241619_at	206999_at	0.313932
5928	RBBP4	239071_at	206999_at	0.313798
342926	ZNF677	1560562_a_at	206999_at	0.313712
101928615		229865_at	206999_at	0.313645
64778	FNDC3B	229865_at	206999_at	0.313645
10116	FEM1B	212373_at	206999_at	0.313636
79078	C1orf50	219406_at	206999_at	0.313613
101926888	RALY-AS1	230294_at	206999_at	0.313508
23788	MTCH2	217772_s_at	206999_at	0.313448
51566	ARMCX3	222444_at	206999_at	0.313431
8804	CREG1	201200_at	206999_at	0.313422
2995	GYPC	202947_s_at	206999_at	0.313385
80209	PROSER1	218420_s_at	206999_at	0.313354
23398	PPWD1	213483_at	206999_at	0.313298
9927	MFN2	216205_s_at	206999_at	0.313248
85403	EAF1	226952_at	206999_at	0.313136
79726	WDR59	218505_at	206999_at	0.313087
26263	FBXO22	225736_at	206999_at	0.313080
29844	TFPT	218996_at	206999_at	0.313061
7415	VCP	208648_at	206999_at	0.312880
1915	EEF1A1	227708_at	206999_at	0.312736
2992	GYG1	201554_x_at	206999_at	0.312713
5729	PTGDR	215937_at	206999_at	0.312600
23383	MAU2	227465_at	206999_at	0.312571
7574	ZNF26	1555325_s_at	206999_at	0.312549
157574	FBXO16	232693_s_at	206999_at	0.312530
55240	STEAP3	218424_s_at	206999_at	0.312497
27309	ZNF330	209814_at	206999_at	0.312436
9266	CYTH2	209158_s_at	206999_at	0.312431
2841	GPR18	210279_at	206999_at	0.312429
7247	TSN	201504_s_at	206999_at	0.312215
55706	NDC1	218073_s_at	206999_at	0.312214
728689	EIF3CL	210949_s_at	206999_at	0.312180
163081	ZNF567	235648_at	206999_at	0.312133
7871	SLMAP	224149_x_at	206999_at	0.312118
200424	TET3	235542_at	206999_at	0.312047
255104	TMCO4	227007_at	206999_at	0.312021
643749	TRAF3IP2-AS1	1562566_at	206999_at	0.311948
51497	NELFCD	220607_x_at	206999_at	0.311933
22902	RUFY3	227802_at	206999_at	0.311894
91947	ARRDC4	225283_at	206999_at	0.311856
79090	TRAPPC6A	204985_s_at	206999_at	0.311742
5270	SERPINE2	212190_at	206999_at	0.311687
27099	SND1-IT1	210109_at	206999_at	0.311525
57181	SLC39A10	225295_at	206999_at	0.311524
22822	PHLDA1	217999_s_at	206999_at	0.311521
6597	SMARCA4	208794_s_at	206999_at	0.311373
27434	POLM	222238_s_at	206999_at	0.311361
9342	SNAP29	218327_s_at	206999_at	0.311241
5564	PRKAB1	201834_at	206999_at	0.311214
51100	SH3GLB1	209091_s_at	206999_at	0.311152
5991	RFX3	230403_at	206999_at	0.311070
9873	FCHSD2	203620_s_at	206999_at	0.311056
829	CAPZA1	208374_s_at	206999_at	0.311034
8894	EIF2S2	208726_s_at	206999_at	0.310904
100505501	LOC100505501	235171_at	206999_at	0.310895
8816	DCAF5	227251_at	206999_at	0.310881
54541	DDIT4	202887_s_at	206999_at	0.310864
50628	GEMIN4	205527_s_at	206999_at	0.310772
85007	PHYKPL	226519_s_at	206999_at	0.310762
90871	TMEM261	224860_at	206999_at	0.310638
2673	GFPT1	227027_at	206999_at	0.310622
266747	RGL4	235816_s_at	206999_at	0.310470
90843	TCEAL8	224819_at	206999_at	0.310411
29109	FHOD1	218530_at	206999_at	0.310360
54842	MFSD6	225325_at	206999_at	0.310306
54921	CHTF8	224732_at	206999_at	0.310242
1452	CSNK1A1	208867_s_at	206999_at	0.310240
93099	DMKN	226926_at	206999_at	0.310058
64219	PJA1	218667_at	206999_at	0.310051
114804	RNF157	226433_at	206999_at	0.309980
8802	SUCLG1	217874_at	206999_at	0.309902
3716	JAK1	1552610_a_at	206999_at	0.309799
5578	PRKCA	213093_at	206999_at	0.309753
1774	DNASE1L1	203912_s_at	206999_at	0.309719
341880	SLC35F4	240799_at	206999_at	0.309607
6674	SPAG1	210117_at	206999_at	0.309413
100652748	TIMM23B	229428_at	206999_at	0.309403
340542	BEX5	229963_at	206999_at	0.309399
60488	MRPS35	217942_at	206999_at	0.309340
54480	CHPF2	55093_at	206999_at	0.309156
5101	PCDH9	219737_s_at	206999_at	0.309108
4729	NDUFV2	202941_at	206999_at	0.309090
5230	PGK1	217356_s_at	206999_at	0.308967
673	BRAF	226391_at	206999_at	0.308882
54994	GID8	225376_at	206999_at	0.308826
8907	AP1M1	223024_at	206999_at	0.308764
3241	HPCAL1	205462_s_at	206999_at	0.308697
168455	CCDC71L	229521_at	206999_at	0.308644
87178	PNPT1	225291_at	206999_at	0.308506
85451	UNK	228357_at	206999_at	0.308493
51667	NUB1	234332_at	206999_at	0.308466
10625	IVNS1ABP	201362_at	206999_at	0.308416
10902	BRD8	202227_s_at	206999_at	0.308359
2788	GNG7	232043_at	206999_at	0.308267
84319	CMSS1	224523_s_at	206999_at	0.308230
93627	TBCK	226126_at	206999_at	0.308176
81034	SLC25A32	221020_s_at	206999_at	0.308132
375449	MAST4	210958_s_at	206999_at	0.308112
9921	RNF10	207801_s_at	206999_at	0.308063
10658	CELF1	235297_at	206999_at	0.308019
5514	PPP1R10	201703_s_at	206999_at	0.308019
9112	MTA1	211783_s_at	206999_at	0.307831
8303	SNN	218033_s_at	206999_at	0.307782
10427	SEC24B	202798_at	206999_at	0.307767
8330	HIST1H2AK	239041_at	206999_at	0.307730
101928676		207922_s_at	206999_at	0.307607
10296	MAEA	207922_s_at	206999_at	0.307607
7014	TERF2	229790_at	206999_at	0.307360
85364	ZCCHC3	225091_at	206999_at	0.307251
2193	FARSA	216602_s_at	206999_at	0.307221
50814	NSDHL	209279_s_at	206999_at	0.307182
51012	SLMO2	222441_x_at	206999_at	0.307133
159013	CXorf38	228700_at	206999_at	0.307053
677	ZFP36L1	211962_s_at	206999_at	0.307023
8576	STK16	209622_at	206999_at	0.306996
23395	LARS2	34764_at	206999_at	0.306982
6924	TCEB3	202819_s_at	206999_at	0.306860
26160	IFT172	226324_s_at	206999_at	0.306844
85476	GFM1	225153_at	206999_at	0.306817
92335	STRADA	52169_at	206999_at	0.306771
914	CD2	205831_at	206999_at	0.306771
55031	USP47	221518_s_at	206999_at	0.306765
353322	ANKRD37	227337_at	206999_at	0.306724
7596	ZNF45	207304_at	206999_at	0.306691
92399	MRRF	225126_at	206999_at	0.306653
3032	HADHB	201007_at	206999_at	0.306622
5708	PSMD2	200830_at	206999_at	0.306597
6838	SURF6	225038_s_at	206999_at	0.306482
101927137		200910_at	206999_at	0.306443
7203	CCT3	200910_at	206999_at	0.306443
55775	TDP1	219715_s_at	206999_at	0.306441
4953	ODC1	200790_at	206999_at	0.306359
123920	CMTM3	1555705_a_at	206999_at	0.306243
102465906	MIR7112	212563_at	206999_at	0.306190
23246	BOP1	212563_at	206999_at	0.306190
54855	FAM46C	220306_at	206999_at	0.306096
84893	FBXO18	224683_at	206999_at	0.306013
81615	TMEM163	223503_at	206999_at	0.305935
3682	ITGAE	205055_at	206999_at	0.305853
6873	TAF2	209523_at	206999_at	0.305824
339290	LINC00667	215283_at	206999_at	0.305812
81031	SLC2A10	221024_s_at	206999_at	0.305748
84138	SLC7A6OS	232057_at	206999_at	0.305706
399818	METTL10	226631_at	206999_at	0.305636
8915	BCL10	1557257_at	206999_at	0.305576
7699	ZNF140	204523_at	206999_at	0.305477
1540	CYLD	221903_s_at	206999_at	0.305468
10768	AHCYL1	200848_at	206999_at	0.305341
93185	IGSF8	225025_at	206999_at	0.305303
65084	TMEM135	222209_s_at	206999_at	0.305257
246243	RNASEH1	218497_s_at	206999_at	0.305248
64764	CREB3L2	228759_at	206999_at	0.305204
403341	ZBTB34	227111_at	206999_at	0.305135
7158	TP53BP1	203050_at	206999_at	0.305121
9587	MAD2L1BP	203094_at	206999_at	0.305101
23476	BRD4	202103_at	206999_at	0.305017
22926	ATF6	217550_at	206999_at	0.305007
138151	NACC2	230050_at	206999_at	0.304886
151194	METTL21A	235177_at	206999_at	0.304861
79707	NOL9	1554082_a_at	206999_at	0.304810
27178	IL37	221470_s_at	206999_at	0.304806
79134	TMEM185B	219253_at	206999_at	0.304805
9205	ZMYM5	215948_x_at	206999_at	0.304767
149041	RC3H1	225893_at	206999_at	0.304760
10189	ALYREF	226319_s_at	206999_at	0.304690
26278	SACS	213262_at	206999_at	0.304678
23137	SMC5	212927_at	206999_at	0.304676
2553	GABPB1	206173_x_at	206999_at	0.304658
5537	PPP6C	203529_at	206999_at	0.304653
342908	ZNF404	239043_at	206999_at	0.304546
56919	DHX33	222875_at	206999_at	0.304519
8460	TPST1	204140_at	206999_at	0.304424
8905	AP1S2	203300_x_at	206999_at	0.304414
22835	ZFP30	207090_x_at	206999_at	0.304393
51088	KLHL5	232297_at	206999_at	0.304366
101928054		1560156_at	206999_at	0.304363
24148	PRPF6	208880_s_at	206999_at	0.304290
25925	ZNF521	226676_at	206999_at	0.304239
54841	BIVM	233255_s_at	206999_at	0.304180
145474	LOC145474	230505_at	206999_at	0.304162
9733	SART3	209128_s_at	206999_at	0.304121
4149	MAX	209331_s_at	206999_at	0.303973
256380	SCML4	1556472_s_at	206999_at	0.303966
102465879	MIR8085	204907_s_at	206999_at	0.303908
602	BCL3	204907_s_at	206999_at	0.303908
119032	C10orf32	225334_at	206999_at	0.303808
118987	PDZD8	225830_at	206999_at	0.303681
11275	KLHL2	219157_at	206999_at	0.303655
51366	UBR5	208884_s_at	206999_at	0.303606
53822	FXYD7	220131_at	206999_at	0.303565
5494	PPM1A	231370_at	206999_at	0.303526
5007	OSBP	201799_s_at	206999_at	0.303503
6601	SMARCC2	201320_at	206999_at	0.303478
6301	SARS	231894_at	206999_at	0.303461
580	BARD1	227545_at	206999_at	0.303441
598	BCL2L1	206665_s_at	206999_at	0.303221
9913	SUPT7L	201837_s_at	206999_at	0.303220
65265	C8orf33	218187_s_at	206999_at	0.303132
5686	PSMA5	201274_at	206999_at	0.303082
8350	HIST1H3A	208575_at	206999_at	0.302983
8165	AKAP1	210625_s_at	206999_at	0.302978
60314	C12orf10	218220_at	206999_at	0.302964
83642	SELO	233167_at	206999_at	0.302862
339803	LOC339803	227941_at	206999_at	0.302855
9651	PLCH2	206080_at	206999_at	0.302848
56850	GRIPAP1	225451_at	206999_at	0.302830
27	ABL2	226893_at	206999_at	0.302708
5379	PMS2P1	239699_s_at	206999_at	0.302693
5383	PMS2P5	239699_s_at	206999_at	0.302693
55668	GPATCH2L	231970_at	206999_at	0.302687
23564	DDAH2	214909_s_at	206999_at	0.302648
9875	URB1	212996_s_at	206999_at	0.302548
64319	FBRS	242217_s_at	206999_at	0.302490
10514	MYBBP1A	233803_s_at	206999_at	0.302422
91574	C12orf65	223476_s_at	206999_at	0.302250
4090	SMAD5	235451_at	206999_at	0.302250
9987	HNRNPDL	212454_x_at	206999_at	0.302136
5151	PDE8A	1552931_a_at	206999_at	0.302055
80833	APOL3	221087_s_at	206999_at	0.301941
1846	DUSP4	226034_at	206999_at	0.301938
50618	ITSN2	209907_s_at	206999_at	0.301883
26784	SNORA64	217466_x_at	206999_at	0.301875
6187	RPS2	217466_x_at	206999_at	0.301875
57380	MRS2	218538_s_at	206999_at	0.301868
2058	EPRS	200843_s_at	206999_at	0.301750
1362	CPD	201940_at	206999_at	0.301688
56950	SMYD2	212922_s_at	206999_at	0.301575
2273	FHL1	201540_at	206999_at	0.301556
55033	FKBP14	219390_at	206999_at	0.301474
56616	DIABLO	219350_s_at	206999_at	0.301466
9589	WTAP	210285_x_at	206999_at	0.301410
494115	RBMXL1	227748_at	206999_at	0.301389
5717	PSMD11	208777_s_at	206999_at	0.301191
79109	MAPKAP1	229846_s_at	206999_at	0.301160
102724043		240633_at	206999_at	0.301149
285489	DOK7	240633_at	206999_at	0.301149
9584	RBM39	226404_at	206999_at	0.301021
79673	ZNF329	219765_at	206999_at	0.300869
326625	MMAB	225826_at	206999_at	0.300864
54807	ZNF586	219711_at	206999_at	0.300853
440278	CATSPER2P1	1553323_a_at	206999_at	0.300827
7862	BRPF1	204481_at	206999_at	0.300801
283951	C16orf91	225749_at	206999_at	0.300756
4247	MGAT2	203102_s_at	206999_at	0.300755
23033	DOPEY1	213271_s_at	206999_at	0.300676
58472	SQRDL	217995_at	206999_at	0.300601
140890	SREK1	212721_at	206999_at	0.300519
9709	HERPUD1	217168_s_at	206999_at	0.300407
337867	UBAC2	224298_s_at	206999_at	0.300347
286109	CASC7	213310_at	206999_at	0.300303
3140	MR1	210224_at	206999_at	0.300292
54820	NDE1	227249_at	206999_at	0.300238
284018	C17orf58	226901_at	206999_at	0.300062
64786	TBC1D15	218268_at	206999_at	0.300023
11132	CAPN10	219333_s_at	206999_at	0.299936
5982	RFC2	1053_at	206999_at	0.299926
83935	TMEM133	223595_at	206999_at	0.299865
102724093	LOC102724093	213212_x_at	206999_at	0.299860
374650	GOLGA6L5P	213212_x_at	206999_at	0.299860
440295	GOLGA6L9	213212_x_at	206999_at	0.299860
643707	GOLGA6L4	213212_x_at	206999_at	0.299860
7533	YWHAH	201020_at	206999_at	0.299777
116092	DNTTIP1	224825_at	206999_at	0.299735
54020	SLC37A1	218928_s_at	206999_at	0.299699
10126	DNAL4	204008_at	206999_at	0.299651
9793	CKAP5	1555278_a_at	206999_at	0.299632
84062	DTNBP1	223763_at	206999_at	0.299624
11191	PTENP1	217492_s_at	206999_at	0.299568
5728	PTEN	217492_s_at	206999_at	0.299568
88745	RRP36	235223_at	206999_at	0.299544
57117	INTS12	218616_at	206999_at	0.299433
8625	RFXANK	202758_s_at	206999_at	0.299347
6903	TBCC	202495_at	206999_at	0.299319
5937	RBMS1	207266_x_at	206999_at	0.299302
3669	ISG20	204698_at	206999_at	0.299293
117143	TADA1	225455_at	206999_at	0.299261
57646	USP28	1552678_a_at	206999_at	0.299106
9343	EFTUD2	222398_s_at	206999_at	0.299055
23122	CLASP2	212306_at	206999_at	0.298991
23275	POFUT2	209578_s_at	206999_at	0.298988
26750	RPS6KC1	218909_at	206999_at	0.298979
728661	SLC35E2B	217122_s_at	206999_at	0.298960
9906	SLC35E2	217122_s_at	206999_at	0.298960
55534	MAML3	242794_at	206999_at	0.298905
54680	ZNHIT6	218932_at	206999_at	0.298887
9730	VPRBP	204376_at	206999_at	0.298854
51205	ACP6	218795_at	206999_at	0.298816
9898	UBAP2L	201378_s_at	206999_at	0.298547
29761	USP25	220419_s_at	206999_at	0.298537
84930	MASTL	228468_at	206999_at	0.298533
84275	SLC25A33	223296_at	206999_at	0.298523
55216	C11orf57	218314_s_at	206999_at	0.298496
55578	SUPT20H	226330_s_at	206999_at	0.298461
9337	CNOT8	202164_s_at	206999_at	0.298448
9939	RBM8A	1554602_at	206999_at	0.298347
100289561	LOC100289561	218378_s_at	206999_at	0.298263
100630923	LOC100630923	218378_s_at	206999_at	0.298263
79706	PRKRIP1	218378_s_at	206999_at	0.298263
6636	SNRPF	203832_at	206999_at	0.298194
8805	TRIM24	204391_x_at	206999_at	0.298144
10197	PSME3	200987_x_at	206999_at	0.298086
3658	IREB2	1555476_at	206999_at	0.298008
10572	SIVA1	210792_x_at	206999_at	0.297987
58477	SRPRB	218140_x_at	206999_at	0.297946
10838	ZNF275	225382_at	206999_at	0.297883
182	JAG1	216268_s_at	206999_at	0.297862
140465	MYL6B	204173_at	206999_at	0.297856
11154	AP4S1	235647_at	206999_at	0.297706
64417	C5orf28	219029_at	206999_at	0.297675
226	ALDOA	238996_x_at	206999_at	0.297647
53346	TM6SF1	219892_at	206999_at	0.297630
115352	FCRL3	1553196_a_at	206999_at	0.297508
9107	MTMR6	214429_at	206999_at	0.297472
1285	COL4A3	214641_at	206999_at	0.297414
151636	DTX3L	225415_at	206999_at	0.297408
64901	RANBP17	244198_at	206999_at	0.297397
23200	ATP11B	1564064_a_at	206999_at	0.297282
55975	KLHL7	220239_at	206999_at	0.297255
80350	LPAL2	210909_x_at	206999_at	0.297060
2934	GSN	214040_s_at	206999_at	0.297043
63935	PCIF1	222045_s_at	206999_at	0.296981
51111	SUV420H1	222759_at	206999_at	0.296801
1657	DMXL1	203791_at	206999_at	0.296798
80205	CHD9	212615_at	206999_at	0.296740
51564	HDAC7	217937_s_at	206999_at	0.296685
23131	GPATCH8	212485_at	206999_at	0.296665
25917	THUMPD3	223804_s_at	206999_at	0.296600
5036	PA2G4	208676_s_at	206999_at	0.296557
101928927	LOC101928927	225699_at	206999_at	0.296554
285958	SNHG15	225699_at	206999_at	0.296554
677798	SNORA9	225699_at	206999_at	0.296554
81794	ADAMTS10	232133_at	206999_at	0.296538
55180	LINS	231976_at	206999_at	0.296528
22880	MORC2	216863_s_at	206999_at	0.296484
10204	NUTF2	202397_at	206999_at	0.296189
128322	NUTF2P4	202397_at	206999_at	0.296189
79939	SLC35E1	227518_at	206999_at	0.296157
55651	NHP2	209104_s_at	206999_at	0.296093
147687	ZNF417	1558253_x_at	206999_at	0.296093
84914	ZNF587	1558253_x_at	206999_at	0.296093
163	AP2B1	200615_s_at	206999_at	0.296092
84901	NFATC2IP	212809_at	206999_at	0.296074
9321	TRIP11	209778_at	206999_at	0.296054
129607	CMPK2	226702_at	206999_at	0.296040
201633	TIGIT	240070_at	206999_at	0.296027
89848	FCHSD1	226698_at	206999_at	0.295835
1241	LTB4R	216388_s_at	206999_at	0.295818
30008	EFEMP2	209356_x_at	206999_at	0.295811
55342	STRBP	223245_at	206999_at	0.295790
51696	HECA	230529_at	206999_at	0.295742
100505738	MIR4458HG	229347_at	206999_at	0.295688
100616142	MIR4458	229347_at	206999_at	0.295688
10020	GNE	205042_at	206999_at	0.295641
253260	RICTOR	226310_at	206999_at	0.295637
79027	ZNF655	223302_s_at	206999_at	0.295499
148327	CREB3L4	226455_at	206999_at	0.295429
84640	USP38	223289_s_at	206999_at	0.295379
2597	GAPDH	217398_x_at	206999_at	0.295375
64848	YTHDC2	205835_s_at	206999_at	0.295370
55526	DHTKD1	209916_at	206999_at	0.295319
5996	RGS1	216834_at	206999_at	0.295250
10010	TANK	243376_at	206999_at	0.295235
284889	MIF-AS1	1556316_s_at	206999_at	0.295229
441024	MTHFD2L	239562_at	206999_at	0.295214
22881	ANKRD6	204671_s_at	206999_at	0.295161
54926	UBE2R2	223014_at	206999_at	0.295042
254048	UBN2	225445_at	206999_at	0.294864
23097	CDK19	212897_at	206999_at	0.294832
10525	HYOU1	200825_s_at	206999_at	0.294756
7257	TSNAX	203983_at	206999_at	0.294732
2800	GOLGA1	203384_s_at	206999_at	0.294717
5832	ALDH18A1	222416_at	206999_at	0.294709
51138	COPS4	218042_at	206999_at	0.294592
83892	KCTD10	226518_at	206999_at	0.294569
27069	GHITM	209249_s_at	206999_at	0.294558
64112	MOAP1	212508_at	206999_at	0.294324
120227	CYP2R1	207786_at	206999_at	0.294306
81556	VWA9	221265_s_at	206999_at	0.294220
6238	RRBP1	201203_s_at	206999_at	0.294213
1820	ARID3A	205865_at	206999_at	0.294208
64783	RBM15	1555760_a_at	206999_at	0.294177
4830	NME1	201577_at	206999_at	0.294177
65979	PHACTR4	226823_at	206999_at	0.294090
4673	NAP1L1	208754_s_at	206999_at	0.294062
79571	GCC1	218912_at	206999_at	0.293984
92482	BBIP1	228993_s_at	206999_at	0.293798
139341	FUNDC1	235346_at	206999_at	0.293761
100527950	GJA9-MYCBP	203359_s_at	206999_at	0.293747
26292	MYCBP	203359_s_at	206999_at	0.293747
30849	PIK3R4	212740_at	206999_at	0.293694
154743	C7orf60	228149_at	206999_at	0.293537
10424	PGRMC2	201701_s_at	206999_at	0.293399
55833	UBAP2	221839_s_at	206999_at	0.293373
56474	CTPS2	222819_at	206999_at	0.293371
81873	ARPC5L	220966_x_at	206999_at	0.293366
7088	TLE1	203222_s_at	206999_at	0.293345
7293	TNFRSF4	214228_x_at	206999_at	0.293252
29923	HILPDA	218507_at	206999_at	0.293161
54793	KCTD9	218823_s_at	206999_at	0.293057
27115	PDE7B	230109_at	206999_at	0.292992
953	ENTPD1	228585_at	206999_at	0.292980
101928422	LOC101928422	1564027_a_at	206999_at	0.292974
285966	TCAF2	1564027_a_at	206999_at	0.292974
653691	TCAF2P1	1564027_a_at	206999_at	0.292974
1890	TYMP	217497_at	206999_at	0.292972
6416	MAP2K4	203266_s_at	206999_at	0.292967
205717	KIAA2018	1559601_at	206999_at	0.292952
60484	HAPLN2	220142_at	206999_at	0.292898
11325	DDX42	201788_at	206999_at	0.292846
9689	BZW1	200776_s_at	206999_at	0.292846
8192	CLPP	202799_at	206999_at	0.292823
3178	HNRNPA1	221919_at	206999_at	0.292796
90594	ZNF439	236562_at	206999_at	0.292776
488	ATP2A2	212361_s_at	206999_at	0.292749
104	ADARB1	203865_s_at	206999_at	0.292747
102465667	MIR7110	203857_s_at	206999_at	0.292732
10954	PDIA5	203857_s_at	206999_at	0.292732
51649	MRPS23	223156_at	206999_at	0.292675
23221	RHOBTB2	209441_at	206999_at	0.292552
11056	DDX52	210320_s_at	206999_at	0.292544
59343	SENP2	222523_at	206999_at	0.292462
4836	NMT1	201157_s_at	206999_at	0.292456
57099	AVEN	219366_at	206999_at	0.292430
23318	ZCCHC11	212704_at	206999_at	0.292406
131583	FAM43A	227410_at	206999_at	0.292387
9646	CTR9	202060_at	206999_at	0.292382
23379	ICE1	209654_at	206999_at	0.292356
23293	SMG6	214940_s_at	206999_at	0.292342
7165	TPD52L2	201379_s_at	206999_at	0.292311
26057	ANKRD17	212211_at	206999_at	0.292279
54808	DYM	223171_at	206999_at	0.292213
399979	SNX19	202359_s_at	206999_at	0.292192
51056	LAP3	217933_s_at	206999_at	0.292161
7561	ZNF14	219854_at	206999_at	0.292156
85021	REPS1	224366_s_at	206999_at	0.292077
27301	APEX2	204408_at	206999_at	0.292015
10208	USPL1	204190_at	206999_at	0.291981
136051	ZNF786	239083_at	206999_at	0.291737
8509	NDST2	203916_at	206999_at	0.291731
55466	DNAJA4	225061_at	206999_at	0.291719
25804	LSM4	202736_s_at	206999_at	0.291600
653659	TMEM183B	212165_at	206999_at	0.291437
92703	TMEM183A	212165_at	206999_at	0.291437
10657	KHDRBS1	200040_at	206999_at	0.291377
11158	RABL2B	220500_s_at	206999_at	0.291374
11159	RABL2A	220500_s_at	206999_at	0.291374
10425	ARIH2	201228_s_at	206999_at	0.291269
5987	TRIM27	210541_s_at	206999_at	0.291264
55726	ASUN	221652_s_at	206999_at	0.291224
10531	PITRM1	205273_s_at	206999_at	0.291147
55658	RNF126	205748_s_at	206999_at	0.291060
345757	FAM174A	226752_at	206999_at	0.291040
689	BTF3	208517_x_at	206999_at	0.291017
100126793	GHRLOS	239617_at	206999_at	0.291015
6575	SLC20A2	202744_at	206999_at	0.290979
5611	DNAJC3	225284_at	206999_at	0.290971
